Incident ID,Location Name,Incident Type,Verification,lat,lon,Date↕,Visual Evidence,Sources
31022-26455,Al-Beik family home,Airstrike,confirmed,31.48548,34.44488,22 Oct 2023,Unknown,@ShehabTelegram↗
31022-17357,Nassar family home,Airstrike,most likely,31.48548,34.44488,22 Oct 2023,Unknown,@ShehabTelegram↗
31022-53440,two homes,Airstrike,confirmed,31.55026,34.50836,22 Oct 2023,Unknown,@ShehabTelegram↗
31022-58554,homes,Airstrike,most likely,31.51783,34.44998,22 Oct 2023,Unknown,@ShehabTelegram↗
31022-44916,Al-Ghandour family home,Airstrike,confirmed,31.55128,34.50923,22 Oct 2023,Unknown,airwars.org↗
31022-64186,,Airstrike,confirmed,31.4527,34.37585,22 Oct 2023,Unknown,@ShehabTelegram↗
31022-91375,,Airstrike,confirmed,31.4397,34.40233,22 Oct 2023,Unknown,@ShehabTelegram↗
31022-59224,,Airstrike,confirmed,31.53197,34.49825,22 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31023-07191,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,23 Oct 2023,Unknown,web.archive.org↗
31023-95725,Al-Shandaghli family home,Airstrike,confirmed,31.53276,34.48222,23 Oct 2023,facebook.com↗,airwars.org↗
31023-96442,Abu Dan family Home,Airstrike,confirmed,31.42032,34.37016,23 Oct 2023,Unknown,airwars.org↗
31023-51629,,Airstrike,confirmed,31.50444,34.45531,23 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31023-72536,al-Nour al-Mohammadi Mosque; houses,Airstrike,confirmed,31.5308,34.47427,23 Oct 2023,facebook.com↗,airwars.org↗
31023-21752,Al-Ghamri Family Home,Airstrike,most likely,31.35567,34.29963,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-68836,,Airstrike,confirmed,31.54717,34.49898,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-55235,,Airstrike,most likely,31.53767,34.49178,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-95573,,Airstrike,confirmed,31.34602,34.3043,23 Oct 2023,Unknown,@AjaNews↗
31023-50052,,Airstrike,most likely,31.53155,34.46484,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-94751,gas station,Airstrike,confirmed,31.34612,34.30406,23 Oct 2023,Unknown,@AjaNews↗
31023-13439,,Airstrike,confirmed,31.34308,34.30535,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-22157,homes,Airstrike,confirmed,31.34719,34.30417,23 Oct 2023,Unknown,@AjaNews↗
31023-28086,Al-Zaben family home; Al-Dakhiliyah Street,Airstrike,confirmed,31.27974,34.25785,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-56689,Abu Taqiya family house,Airstrike,most likely,31.53943,34.49128,23 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31023-14008,,Airstrike,confirmed,31.34602,34.3043,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-86132,homes and a gas station,Airstrike,confirmed,31.34697,34.30437,23 Oct 2023,Unknown,@AjaNews↗@AjaNews↗
31023-94603,three homes,Airstrike,most likely,31.34602,34.3043,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-28626,Abu al-Naja family house,Airstrike,most likely,31.27096,34.25358,23 Oct 2023,Unknown,airwars.org↗
31023-51760,,"Attack on Civil Defence staff, Airstrike",confirmed,31.5337,34.44832,23 Oct 2023,youtube.com↗,airwars.org↗ airwars.org↗
31023-49620,targeted homes,Airstrike,confirmed,31.34591,34.30426,23 Oct 2023,Unknown,@AjaNews↗
31023-56248,targeted homes,Airstrike,confirmed,31.29671,34.24352,23 Oct 2023,Unknown,@AjaNews↗
31023-53709,Targeted home in Six Martyrs Area,Airstrike,confirmed,31.53722,34.49639,23 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31023-36630,,Airstrike,most likely,31.53167,34.49806,23 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31023-49709,,Airstrike,most likely,31.31591,34.23728,23 Oct 2023,Unknown,airwars.org↗
31023-67010,Muhanna family home; Al-Oyoun Street,Airstrike,most likely,31.53155,34.46484,23 Oct 2023,Unknown,airwars.org↗
31023-42837,,Airstrike,most likely,31.53894,34.5363,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-71543,,Airstrike,confirmed,31.34697,34.30412,23 Oct 2023,Unknown,@AlarabyTelevision↗@AjaNews↗
31023-49801,,Airstrike,most likely,31.53837,34.50113,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-11732,Al-Batsh family home,Airstrike,confirmed,31.52932,34.48019,23 Oct 2023,Unknown,@AlarabyTelevision↗@ShehabTelegram↗
31023-15968,An apartment,Airstrike,most likely,31.54429,34.49007,23 Oct 2023,Unknown,@AlarabyTelevision↗
31023-51808,Abu Shehada family home,Airstrike,confirmed,31.34602,34.3043,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-41231,Abu Daqqa family home,Airstrike,most likely,31.32428,34.34376,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-73141,Abdul Hadi family home,Airstrike,confirmed,31.36098,34.29582,23 Oct 2023,Unknown,airwars.org↗
31023-25566,,Airstrike,most likely,31.52194,34.47671,23 Oct 2023,Unknown,@AlarabyTelevision↗
31023-61821,Mohsen family home,Airstrike,most likely,31.53719,34.46854,23 Oct 2023,Unknown,@AlarabyTelevision↗
31023-92031,,Airstrike,most likely,31.53758,34.48889,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-24611,,Airstrike,confirmed,31.52116,34.46076,23 Oct 2023,Unknown,@AlarabyTelevision↗@AjaNews↗@ShehabTelegram↗
31023-34747,Radwan family home,Airstrike,most likely,31.53083,34.46586,23 Oct 2023,Unknown,@AlarabyTelevision↗
31023-89029,Al-Rabat mosque,Airstrike,confirmed,31.4857,34.44735,23 Oct 2023,Unknown,@AjaNews↗
31023-60516,Astal family home,Airstrike,confirmed,31.34615,34.3039,23 Oct 2023,Unknown,@AlarabyTelevision↗
31023-48927,,Airstrike,confirmed,31.5419,34.48804,23 Oct 2023,Unknown,@AlarabyTelevision↗@ShehabTelegram↗
31023-13606,Al-Nour Al-Muhammadi Mosque,Airstrike,confirmed,31.53084,34.47426,23 Oct 2023,Unknown,@AlarabyTelevision↗
31023-89562,,Airstrike,most likely,31.53155,34.46484,23 Oct 2023,Unknown,@AlarabyTelevision↗
31023-54962,,Airstrike,most likely,31.31599,34.23853,23 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31023-96669,Buildings east of Khan Younis,Airstrike,confirmed,31.34697,34.30412,23 Oct 2023,Unknown,@AjaNews↗
31023-16007,Bahr family house,Airstrike,confirmed,31.54012,34.47304,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-64716,Al-Sharafa family home; Old Gaza Street,Airstrike,most likely,31.53171,34.50364,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-27081,,Airstrike,confirmed,31.51051,34.46042,23 Oct 2023,@ShehabTelegram↗,
31023-16548,Buildings on 8th Street,Airstrike,most likely,31.50383,34.42706,23 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31023-85644,Al-Shandaghli family home,Airstrike,most likely,31.53379,34.48228,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-32566,,Airstrike,most likely,31.53896,34.47683,23 Oct 2023,Unknown,@AlarabyTelevision↗
31023-46205,,Airstrike,confirmed,31.50235,34.45268,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-13984,Residential Building,Airstrike,most likely,31.55156,34.50854,23 Oct 2023,Unknown,@AlarabyTelevision↗
31023-64607,Al-Derawi family home,Airstrike,confirmed,31.55045,34.50845,23 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗@ShehabTelegram↗@AjaNews↗
31023-74372,,Airstrike,most likely,31.50845,34.4475,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-23143,,Airstrike,most likely,31.48548,34.44488,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-53565,,Airstrike,most likely,31.49412,34.47557,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-99853,,"Airstrike, Attack on journalists",confirmed,31.53155,34.46484,23 Oct 2023,Unknown,@AlarabyTelevision↗@ShehabTelegram↗
31023-11177,,Airstrike,most likely,31.48641,34.45604,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-97537,,Airstrike,confirmed,31.54658,34.50001,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-45598,Sukkar family house,Airstrike,most likely,31.53155,34.46484,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-83013,,Airstrike,confirmed,31.34602,34.3043,23 Oct 2023,Unknown,@AjaNews↗
31023-52000,,Airstrike,confirmed,31.34602,34.3043,23 Oct 2023,Unknown,@AjaNews↗@AjaNews↗
31023-40182,Suwailem family home,Airstrike,most likely,31.54429,34.49007,23 Oct 2023,Unknown,@ShehabTelegram↗
31023-56930,three homes,Airstrike,confirmed,31.34602,34.3043,23 Oct 2023,Unknown,@AjaNews↗
31024-20340,Al-Jadeed bakery,Attack on aid,confirmed,31.42197,34.38353,24 Oct 2023,@AlrayChannel↗,@RamAbdu↗
31024-83831,Kamal Adwan,Attack on hospitals and vicinity,most likely,,,24 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗@AlarabyTelevision↗
31024-90370,Al-Amal vicinity,Attack on hospitals and vicinity,confirmed,,,24 Oct 2023,@QudsNen↗,@ChrisOsieck↗youtube.com↗ @AJPalestine↗
31024-57519,Al-Quds vicinity,Attack on hospitals and vicinity,confirmed,,,24 Oct 2023,Unknown,@AlarabyTelevision↗@ShehabTelegram↗palestinercs.org↗
31024-55724,Al-Wafa (Gaza),Attack on hospitals and vicinity,confirmed,,,24 Oct 2023,facebook.com↗,@OlaAlfares↗
31024-84841,Al-Wafa (Gaza),Attack on hospitals and vicinity,confirmed,,,24 Oct 2023,@qudsn↗,@ShehabAgency↗
31024-77656,Al-Lahham family home,Airstrike,confirmed,31.31506,34.30954,24 Oct 2023,Unknown,airwars.org↗
31024-85421,Al-Abadla family home,Airstrike,confirmed,31.37247,34.33962,24 Oct 2023,@ShehabAgency↗,airwars.org↗
31024-43367,Khattab family home,"Attack on family of medical staff, Airstrike",confirmed,31.41899,34.34944,24 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31024-64485,Zoroub family home; near al-Aqsa Station,Airstrike,confirmed,31.29673,34.24344,24 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31024-37578,Al-Behbahani family home,Airstrike,confirmed,31.43793,34.40386,24 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31024-61925,Shaldan family home,Airstrike,confirmed,31.4085,34.34257,24 Oct 2023,Unknown,airwars.org↗
31024-46771,,Airstrike,confirmed,31.52917,34.50333,24 Oct 2023,Unknown,@AjaNews↗
31024-31367,Al-Halqawi family home,Airstrike,most likely,31.29084,34.24476,24 Oct 2023,Unknown,airwars.org↗
31024-92283,Abu Ratima family home,"Airstrike, Attack on journalists",most likely,31.31032,34.24184,24 Oct 2023,Unknown,airwars.org↗
31024-91457,,Airstrike,most likely,31.29,34.24727,24 Oct 2023,Unknown,airwars.org↗
31024-86710,,Airstrike,most likely,31.34583,34.3037,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-20603,,Airstrike,most likely,31.3462,34.30434,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-36268,,Airstrike,most likely,31.33006,34.31674,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-10931,,Airstrike,most likely,31.3462,34.30434,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-74215,,Airstrike,confirmed,31.33277,34.31333,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-93955,,Airstrike,most likely,31.43793,34.40386,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-95280,,Airstrike,most likely,31.33261,34.31341,24 Oct 2023,Unknown,airwars.org↗
31024-61053,,Airstrike,most likely,31.37133,34.33528,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-20035,,Airstrike,most likely,31.34612,34.30398,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-78979,,Airstrike,most likely,31.29649,34.24374,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-73366,,Airstrike,most likely,31.31032,34.24184,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-17237,Abu Hassanein family home,Airstrike,most likely,31.41521,34.35698,24 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31024-89328,,Airstrike,confirmed,31.34601,34.30398,24 Oct 2023,Unknown,@AlarabyTelevision↗
31024-97776,Al-Hashash family home,Airstrike,confirmed,31.33543,34.23686,24 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31024-60508,Aslim family home,Airstrike,most likely,31.35422,34.29781,24 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31024-96784,,Airstrike,confirmed,31.48548,34.44488,24 Oct 2023,Unknown,@AlarabyTelevision↗
31024-81002,,Airstrike,confirmed,31.31032,34.24184,24 Oct 2023,Unknown,@AlarabyTelevision↗
31024-13359,Batta family home,Airstrike,confirmed,31.36806,34.34259,24 Oct 2023,Unknown,airwars.org↗ @ShehabTelegram↗
31024-97265,,Airstrike,confirmed,31.5419,34.48804,24 Oct 2023,Unknown,@AjaNews↗
31024-60550,,Airstrike,confirmed,31.55026,34.50866,24 Oct 2023,Unknown,@AjaNews↗
31024-92250,Abu Dalal Al-Nuseirat Mall; Abu Dalal family home,Airstrike,confirmed,31.4483,34.39218,24 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31024-49167,,Airstrike,confirmed,31.35481,34.29794,24 Oct 2023,Unknown,@AjaNews↗
31024-10025,,Airstrike,confirmed,31.5171,34.44988,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-33929,,Airstrike,most likely,31.5419,34.48804,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-96502,,Airstrike,confirmed,31.35217,34.29805,24 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31024-92588,Abdel Nabi family home,Airstrike,most likely,31.5419,34.48804,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-96883,Al-Imawi family home,Airstrike,most likely,31.37133,34.33528,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-99465,Al-Abadla family home,Airstrike,confirmed,31.36873,34.33352,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-48376,Abu Hilal family home,Airstrike,most likely,31.35481,34.29794,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-95819,Al-Nawajah family home,Airstrike,most likely,31.35481,34.29794,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-72785,,Airstrike,confirmed,31.35481,34.29794,24 Oct 2023,Unknown,@AjaNews↗
31024-26324,Abu Warda family homes,Airstrike,confirmed,31.5306,34.4828,24 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31024-94490,Hamdan family home,Airstrike,confirmed,31.48548,34.44488,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-76912,Al-Furqan mosque,Airstrike,most likely,31.53855,34.46631,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-65575,,Airstrike,confirmed,31.53377,34.48215,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-87753,Abu Sabt family home,Airstrike,confirmed,31.37247,34.33962,24 Oct 2023,Unknown,airwars.org↗
31024-58441,Al-Barbarawi family home,Airstrike,most likely,31.44196,34.3907,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-72427,"Al-Maqadma family home, opposite Civil Defense on Salah al-Deen",Airstrike,most likely,31.44429,34.39947,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-93029,Al-Ahlam building,Airstrike,most likely,31.43835,34.40265,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-41470,,Airstrike,confirmed,31.35871,34.33047,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-88057,,Airstrike,confirmed,31.34587,34.30404,24 Oct 2023,@AlarabyTelevision↗,
31024-84547,Khattab family home,Airstrike,confirmed,31.41475,34.34844,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-74544,,Airstrike,confirmed,31.3471,34.29293,24 Oct 2023,Unknown,@AlarabyTelevision↗
31024-49446,,Airstrike,confirmed,31.34615,34.3039,24 Oct 2023,Unknown,@AjaNews↗
31024-33088,Al-Hams family home,Airstrike,confirmed,31.29649,34.24374,24 Oct 2023,Unknown,airwars.org↗
31024-29721,,Airstrike,confirmed,31.3461,34.30399,24 Oct 2023,Unknown,@AjaNews↗
31024-70249,Hamdan family home,Airstrike,most likely,31.35562,34.29874,24 Oct 2023,Unknown,@AlarabyTelevision↗
31024-22968,,Airstrike,confirmed,31.34615,34.3039,24 Oct 2023,Unknown,@AjaNews↗
31024-51916,Abu Nasira family home,Airstrike,confirmed,31.34278,34.32528,24 Oct 2023,Unknown,@AjaNews↗@ShehabTelegram↗
31024-22978,Al-Multazam Insurance Company,Airstrike,most likely,31.51527,34.44982,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-84520,"Shehadeh, Nasrallah family homes",Airstrike,most likely,31.51819,34.45543,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-46045,Abu Nusair family home,Airstrike,confirmed,31.41141,34.3483,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-46590,Al-Adini family home,Airstrike,confirmed,31.41899,34.34944,24 Oct 2023,Unknown,airwars.org↗
31024-41858,,Airstrike,most likely,31.55128,34.50923,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-35240,,Airstrike,most likely,31.34601,34.30398,24 Oct 2023,Unknown,@AlarabyTelevision↗
31024-56480,Abu Nasira family home,Airstrike,most likely,31.34584,34.32491,24 Oct 2023,Unknown,airwars.org↗
31024-56615,Mansour family house,Airstrike,most likely,31.31032,34.24184,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-27626,a bakery,Airstrike,confirmed,31.42194,34.38355,24 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31024-86822,residential block,Airstrike,most likely,31.3462,34.30434,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-62234,,Airstrike,most likely,31.40521,34.31645,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-68806,,Airstrike,most likely,31.34713,34.29309,24 Oct 2023,@ShehabTelegram↗,
31024-82665,Musa family home,Airstrike,most likely,31.31032,34.24184,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-92782,,Airstrike,most likely,31.42173,34.38503,24 Oct 2023,Unknown,@AlarabyTelevision↗
31024-73319,Al-Faqawi family home,"Airstrike, Attack on journalists",confirmed,31.33006,34.31674,24 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31024-18669,Shaat family home,Airstrike,confirmed,31.53678,34.46534,24 Oct 2023,Unknown,@ShehabTelegram↗
31024-83829,,Airstrike,confirmed,31.42173,34.38503,24 Oct 2023,Unknown,@ShehabTelegram↗
31025-60983,"Al-Sharq Bakery, Al-Jalaa Street",Attack on aid,confirmed,31.52155,34.46086,25 Oct 2023,Unknown,@Almeqdad↗airwars.org↗
31025-37319,"Khayrat Al-Sham Bakery, Tal Al-Hawa",Attack on aid,confirmed,31.51506,34.45245,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-41597,,Attack on aid,confirmed,31.51761,34.44958,25 Oct 2023,Unknown,bisan.org↗
31025-35926,Indonesian Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,25 Oct 2023,@ShehabTelegram↗,
31025-79375,Al-Quds vicinity,Attack on hospitals and vicinity,confirmed,,,25 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗@AlarabyTelevision↗
31025-24450,Shuhada Al-Aqsa vicinity,Attack on hospitals and vicinity,confirmed,,,25 Oct 2023,@AlarabyTelevision↗,@AjaNews↗@ShehabTelegram↗@AlarabyTelevision↗
31025-16905,Mukhaimer family home,Airstrike,confirmed,31.30934,34.24614,25 Oct 2023,Unknown,airwars.org↗ airwars.org↗
31025-55693,,Airstrike,confirmed,31.55086,34.50939,25 Oct 2023,Unknown,@AjaNews↗
31025-84428,East of Khan Younis,Airstrike,confirmed,31.34603,34.30374,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-42808,Nassar family home,Airstrike,confirmed,31.43049,34.36855,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-54016,al-Zuhairi family home; Abu Khater Street,Airstrike,most likely,31.53311,34.50458,25 Oct 2023,Unknown,airwars.org↗
31025-28656,Vicinity of Al Taj Tower 3,Airstrike,confirmed,31.5216,34.46056,25 Oct 2023,Unknown,airwars.org↗
31025-68297,Al-Jabain family home,Airstrike,most likely,31.53833,34.50113,25 Oct 2023,Unknown,airwars.org↗
31025-17608,,Airstrike,confirmed,31.50322,34.4632,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-18911,residential square,Airstrike,most likely,31.34605,34.30401,25 Oct 2023,@ShehabTelegram↗,@AlarabyTelevision↗
31025-20645,,Airstrike,confirmed,31.34615,34.30402,25 Oct 2023,Unknown,@AjaNews↗
31025-15056,,Airstrike,confirmed,31.34645,34.30502,25 Oct 2023,Unknown,@AjaNews↗
31025-10533,,Airstrike,confirmed,31.53066,34.45696,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-75441,buildings on al-Jalaa street,Airstrike,most likely,31.5254,34.46365,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-49464,,Airstrike,confirmed,31.54079,34.48872,25 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31025-31160,House in Al Mashhara area,Airstrike,most likely,31.52192,34.46373,25 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31025-11022,a mosque on Al-Jalaa Street,Airstrike,confirmed,31.51977,34.45707,25 Oct 2023,Unknown,@AjaNews↗
31025-73354,Al-Halabi family home,Airstrike,most likely,31.5362,34.49592,25 Oct 2023,Unknown,@ShehabTelegram↗@ShehabTelegram↗
31025-54187,Al-Bayuk family home,Airstrike,most likely,31.32295,34.29371,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-44129,"Hatin Mosque, on al Jalaa street",Airstrike,most likely,31.52661,34.46302,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-95003,,Airstrike,confirmed,31.51226,34.47279,25 Oct 2023,Unknown,@AjaNews↗@AlarabyTelevision↗
31025-54787,Labban family home; Al Nasr Street,Airstrike,most likely,31.53747,34.46275,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-36521,,Airstrike,most likely,31.51354,34.4717,25 Oct 2023,Unknown,@ShehabTelegram↗@ShehabTelegram↗
31025-62883,Residential building in Tal al-Hawa neighbourhood,Airstrike,confirmed,31.49861,34.4425,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-12274,Homes,Airstrike,most likely,31.34599,34.30395,25 Oct 2023,Unknown,@AlarabyTelevision↗
31025-64070,Al-Naayma street,Airstrike,most likely,31.53712,34.53841,25 Oct 2023,@ShehabTelegram↗,@ShehabTelegram↗
31025-65797,Baroud family home,"Airstrike, Attack on journalists",confirmed,31.5337,34.44832,25 Oct 2023,Unknown,airwars.org↗
31025-87267,,Airstrike,confirmed,31.34611,34.30395,25 Oct 2023,Unknown,@AjaNews↗
31025-63920,,Airstrike,confirmed,31.38176,34.33498,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-22822,Al-Zino house,Airstrike,most likely,31.34419,34.30822,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-85459,Al-Farra family home,Airstrike,most likely,31.34596,34.30396,25 Oct 2023,@ShehabTelegram↗,
31025-34544,Beersheba mosque,Airstrike,confirmed,31.53434,34.47184,25 Oct 2023,Unknown,@ShehabTelegram↗
31025-97770,Farmers east of Khan Younis,Airstrike,confirmed,31.34595,34.3045,25 Oct 2023,Unknown,@ShehabTelegram↗
